NCBI	CommonName
7098.1	TLR3
10139.1	ARFRP1
9389.1	SLC22A14
823.1	CAPN1
2797.1	GNRH2
6416.1	MAP2K4
83690.1	CRISPLD1
312.1	ANXA13
8125.1	ANP32A
79154.1	DHRS11
83732.1	RIOK1
5777.1	PTPN6
672.1	BRCA1
1230.1	CCR1
23013.1	SPEN
56652.1	PEO1
5872.1	RAB13
64761.1	PARP12
54813.1	KLHL28
84552.1	PARD6G
8840.1	WISP1
56935.1	C11orf75
599.1	BCL2L2
1759.1	DNM1
5670.1	PSG2
2788.1	GNG7
55808.1	ST6GALNAC1
51451.1	LCMT1
7124.1	TNF
10234.1	LRRC17
11311.1	VPS45
9049.1	AIP
126272.1	EID2B
4800.1	NFYA
4703.1	NEB
8711.1	TNK1
9633.1	MTL5
85479.1	DNAJC5B
54910.1	SEMA4C
5160.1	PDHA1
9629.1	CLCA3P
4992.1	OR1F1
5990.1	RFX2
5673.1	PSG5
54814.1	QPCTL
3233.1	HOXD4
51733.1	UPB1
10802.1	SEC24A
3775.1	KCNK1
84446.1	BRSK1
10101.1	NUBP2
84667.1	HES7
78989.1	COLEC11
23670.1	TMEM2
93979.1	CPA5
58511.1	DNASE2B
7804.1	LRP8
8406.1	SRPX
9903.1	KLHL21
3850.1	KRT3
353134.1	LCE1D
78996.1	MRI
11285.1	B4GALT7
84988.1	PPP1R16A
5688.1	PSMA7
81893.1	SLC7A5P2
3481.1	IGF2
685.1	BTC
1846.1	DUSP4
11345.1	GABARAPL2
8111.1	GPR68
51686.1	OAZ3
9990.1	SLC12A6
2798.1	GNRHR
8967.1	HIST1H3A
56979.1	PRDM9
10664.1	CTCF
5746.1	PTH2R
116441.1	TM4SF18
54964.1	MENT
10867.1	TSPAN9
23423.1	TMED3
80017.1	C14orf159
5702.1	PSMC3
29073.1	MKRN2
79983.1	POF1B
54981.1	NRK1
15.1	AANAT
246176.1	GAS2L2
84967.1	LSM10
7411.1	VBP1
3702.1	ITK
79587.1	CARS2
10127.1	ZNF263
84680.1	ACCS
9488.1	PIGB
64601.1	PTPRA
22929.1	SEPHS1
1337.1	COX6A1
4893.1	NRAS
3885.1	KRT34
114791.1	TUBGCP5
23291.1	FBXW11
4504.1	MT3
285195.1	SLC9A9
5163.1	PDK1
95.1	ACY1
51390.1	AIG1
25799.1	ZNF324
6598.1	SMARCB1
7532.1	YWHAG
9703.1	KIAA0100
5618.1	PRLR
25936.1	NSL1
55357.1	TBC1D2
9669.1	EIF5B
5502.1	PPP1R1A
2073.1	ERCC5
10878.1	CFHR3
80198.1	MUS81
9941.1	ENDOGL1
54959.1	ODAM
5562.1	PRKAA1
3062.1	HCRTR2
6907.1	TBL1X
10953.1	TOMM34
5859.1	QARS
2956.1	MSH6
2264.1	FGFR4
219402.1	MTIF3
6619.1	SNAPC3
6732.1	SRPK1
10270.1	AKAP8
4952.1	OCRL
3177.1	SLC29A2
92335.1	STRADA
58497.1	PRUNE
7045.1	TGFBI
4683.1	NBN
84056.1	KATNAL1
5190.1	PEX6
90390.1	MED30
283455.1	KSR2
5208.1	PFKFB2
2139.1	EYA2
323.1	APBB2
79843.1	FAM124B
2649.1	NR6A1
10855.1	HPSE
4239.1	MFAP4
80222.1	TARS2
54542.1	RC3H2
3169.1	FOXA1
8269.1	TMEM187
81539.1	SLC38A1
51422.1	PRKAG2
2488.1	FSHB
26137.1	ZBTB20
129831.1	RBM45
3674.1	ITGA2B
11135.1	CDC42EP1
10225.1	CD96
345.1	APOC3
80013.1	CARP
4919.1	ROR1
26166.1	RGS22
54540.1	KIAA1931
9902.1	MRC2
10725.1	NFAT5
8558.1	CDK10
51171.1	HSD17B14
9886.1	RHOBTB1
80778.1	ZNF16
50964.1	SOST
7348.1	UPK1B
29970.1	SCHIP1
64983.1	MRPL32
79670.1	ZCCHC6
65988.1	ZNF747
8763.1	CD164
5924.1	RASGRF2
60598.1	KCNK15
9493.1	KIF23
5883.1	RAD9A
11026.1	LILRA3
53938.1	PPIL3
124222.1	PAQR4
64062.1	RBM26
51645.1	PPIL1
3973.1	LHCGR
64863.1	METTL4
1672.1	DEFB1
23468.1	CBX5
51022.1	GLRX2
91392.1	ZNF502
8839.1	WISP2
55811.1	ADCY10
955.1	ENTPD6
2653.1	GCSH
427.1	ASAH1
171177.1	RHOV
58986.1	TMEM8A
9464.1	HAND2
81624.1	DIAPH3
23408.1	SIRT5
79685.1	SAP30L
213.1	ALB
8495.1	PPFIBP2
8454.1	CUL1
4922.1	NTS
27445.1	PCLO
79501.1	OR4F5
3609.1	ILF3
6621.1	SNAPC4
55507.1	GPRC5D
81551.1	STMN4
1411.1	CRYBA1
4223.1	MEOX2
84676.1	TRIM63
5471.1	PPAT
55572.1	FOXRED1
3512.1	IGJ
3654.1	IRAK1
6872.1	TAF1
3889.1	KRT83
4851.1	NOTCH1
4680.1	CEACAM6
5566.1	PRKACA
10884.1	MRPS30
868.1	CBLB
6119.1	RPA3
8503.1	PIK3R3
57579.1	FAM135A
9421.1	HAND1
6497.1	SKI
4544.1	MTNR1B
433.1	ASGR2
6366.1	CCL21
8318.1	CDC45L
10898.1	CPSF4
1325.1	CORT
9479.1	MAPK8IP1
9159.1	PCSK7
57030.1	SLC17A7
7554.1	ZNF8
5687.1	PSMA6
10261.1	IGSF6
23051.1	ZHX3
8578.1	SCARF1
9953.1	HS3ST3B1
638.1	BIK
56124.1	PCDHB12
22824.1	HSPA4L
245973.1	ATP6V1C2
113026.1	PLCD3
8859.1	STK19
56648.1	EIF5A2
9028.1	RHBDL1
22882.1	ZHX2
2662.1	GDF10
6789.1	STK4
8781.1	PSPHL
954.1	ENTPD2
92454.1	RBM33
9332.1	CD163
90441.1	ZNF622
6462.1	SHBG
5015.1	OTX2
6241.1	RRM2
5976.1	UPF1
3489.1	IGFBP6
1066.1	CES1
10875.1	FGL2
54993.1	ZSCAN2
1510.1	CTSE
210.1	ALAD
51132.1	RLIM
55351.1	STK32B
6929.1	TCF3
27343.1	POLL
51252.1	FAM178B
283248.1	RCOR2
4255.1	MGMT
1992.1	SERPINB1
4306.1	NR3C2
4152.1	MBD1
56131.1	PCDHB4
7593.1	MZF1
50834.1	TAS2R1
57727.1	NCOA5
8856.1	NR1I2
673.1	BRAF
2012.1	EMP1
200008.1	CDCP2
148479.1	PHF13
9556.1	MP68
83886.1	PRSS27
51696.1	HECA
6553.1	SLC9A5
8773.1	SNAP23
5708.1	PSMD2
11328.1	FKBP9
10218.1	ANGPTL7
11342.1	RNF13
55269.1	PSPC1
5693.1	PSMB5
6521.1	SLC4A1
3972.1	LHB
84321.1	THOC3
8128.1	ST8SIA2
7096.1	TLR1
9424.1	KCNK6
11166.1	SOX21
3641.1	INSL4
1211.1	CLTA
148327.1	CREB3L4
9107.1	MTMR6
81030.1	ZBP1
142.1	PARP1
50852.1	TRAT1
56951.1	KCT2
9124.1	PDLIM1
1001.1	CDH3
9019.1	MPZL1
122665.1	RNASE8
84148.1	MYST1
5652.1	PRSS8
745.1	MRF
90990.1	KIFC2
7182.1	NR2C2
51084.1	CRYL1
23553.1	HYAL4
3875.1	KRT18
9027.1	NAT8
27190.1	IL17B
50615.1	IL21R
79171.1	RBM42
84186.1	ZCCHC7
4191.1	MDH2
200845.1	KCTD6
84034.1	EMILIN2
7700.1	ZNF141
56852.1	RAD18
3189.1	HNRNPH3
84662.1	GLIS2
5345.1	SERPINF2
768.1	CA9
231.1	AKR1B1
63827.1	BCAN
26019.1	UPF2
6419.1	SETMAR
1974.1	EIF4A2
5096.1	PCCB
3735.1	KARS
10250.1	SRRM1
6610.1	SMPD2
10973.1	ASCC3
2194.1	FASN
3351.1	HTR1B
9450.1	LY86
26802.1	RNU47
26279.1	PLA2G2D
286204.1	CRB2
10440.1	TIMM17A
7099.1	TLR4
8801.1	SUCLG2
54960.1	GEMIN8
84765.1	ZNF577
5053.1	PAH
140706.1	C20orf160
5900.1	RALGDS
22802.1	CLCA4
6342.1	SCP2
8814.1	CDKL1
9766.1	KIAA0247
58485.1	TRAPPC1
2515.1	ADAM2
152002.1	C3orf21
9404.1	LPXN
7335.1	UBE2V1
1045.1	CDX2
58.1	ACTA1
2872.1	MKNK2
8082.1	SSPN
55224.1	ETNK2
26251.1	KCNG2
51474.1	LIMA1
5130.1	PCYT1A
219770.1	GJD4
8721.1	EDF1
9075.1	CLDN2
922.1	CD5L
5146.1	PDE6C
57045.1	TWSG1
118738.1	ZNF488
51124.1	IER3IP1
2620.1	GAS2
90293.1	KLHL13
23704.1	KCNE4
5591.1	PRKDC
9830.1	TRIM14
10394.1	PRG3
11027.1	LILRA2
5989.1	RFX1
10947.1	AP3M2
2786.1	GNG4
51759.1	C9orf78
5411.1	PNN
8404.1	SPARCL1
28513.1	CDH19
93081.1	C13orf27
546.1	ATRX
51110.1	LACTB2
2483.1	FRG1
22976.1	PAXIP1
1677.1	DFFB
79447.1	MVP
4914.1	NTRK1
5905.1	RANGAP1
4803.1	NGF
6483.1	ST3GAL2
1208.1	CLPS
10.1	NAT2
8986.1	RPS6KA4
147837.1	ZNF563
27348.1	TOR1B
9552.1	SPAG7
84993.1	UBL7
10605.1	PAIP1
7486.1	WRN
513.1	ATP5D
7307.1	U2AF1
84919.1	PPP1R15B
6563.1	SLC14A1
26520.1	TIMM9
956.1	ENTPD3
5654.1	HTRA1
26503.1	SLC17A5
64089.1	SNX16
6310.1	ATXN1
1293.1	COL6A3
6997.1	TDGF1
7170.1	TPM3
10608.1	MXD4
6894.1	TARBP1
11119.1	BTN3A1
10911.1	UTS2
8506.1	CNTNAP1
25970.1	SH2B1
4108.1	MAGEA9
538.1	ATP7A
9448.1	MAP4K4
4493.1	MT1E
6742.1	SSBP1
611.1	OPN1SW
54429.1	TAS2R5
2796.1	GNRH1
4728.1	NDUFS8
6405.1	SEMA3F
222663.1	SCUBE3
6710.1	SPTB
2646.1	GCKR
84675.1	TRIM55
55762.1	ZNF701
775.1	CACNA1C
91526.1	ANKRD44
10172.1	ZNF256
51728.1	POLR3K
6891.1	TAP2
203100.1	HTRA4
3238.1	HOXD12
59285.1	CACNG6
5917.1	RARS
7869.1	SEMA3B
3096.1	HIVEP1
56605.1	ERO1B
199221.1	DZIP1L
7252.1	TSHB
28973.1	MRPS18B
84649.1	DGAT2
51280.1	GOLM1
683.1	BST1
84639.1	IL1F10
10888.1	GPR83
114884.1	OSBPL10
2266.1	FGG
27151.1	CPAMD8
84773.1	MGC13010
10404.1	PGCP
5341.1	PLEK
22890.1	ZBTB1
28231.1	SLCO4A1
140612.1	ZFP28
2015.1	EMR1
11171.1	STRAP
3267.1	AGFG1
81793.1	TLR10
717.1	C2
4329.1	ALDH6A1
6938.1	TCF12
5998.1	RGS3
5789.1	PTPRD
8340.1	HIST1H2BL
63036.1	CELA2A
3615.1	IMPDH2
153129.1	SLC38A9
6259.1	RYK
896.1	CCND3
51491.1	NOP16
8975.1	USP13
166655.1	TRIM60
55503.1	TRPV6
79841.1	AGBL2
116255.1	MOGAT1
26866.1	RNU1F1
11033.1	CENTA1
163051.1	ZNF443
1907.1	EDN2
4192.1	MDK
8693.1	GALNT4
51473.1	DCDC2
54626.1	HES2
1007.1	CDH9
54815.1	GATAD2A
11097.1	NUPL2
84951.1	TNS4
171169.1	SPACA4
1737.1	DLAT
55161.1	TMEM33
5140.1	PDE3B
5768.1	QSOX1
1785.1	DNM2
5724.1	PTAFR
51692.1	CPSF3
3565.1	IL4
7922.1	SLC39A7
10023.1	FRAT1
22883.1	CLSTN1
3957.1	LGALS2
3656.1	IRAK2
1429.1	CRYZ
4938.1	OAS1
145226.1	RDH12
8502.1	PKP4
7258.1	TSPY1
8857.1	FCGBP
4948.1	OCA2
2805.1	GOT1
5481.1	PPID
56617.1	SERF1A
4882.1	NPR2
26012.1	NELF
1788.1	DNMT3A
1551.1	CYP3A7
2268.1	FGR
57167.1	SALL4
23774.1	BRD1
26996.1	GPR160
54963.1	UCKL1
57110.1	HRASLS
6573.1	SLC19A1
6498.1	SKIL
840.1	CASP7
5621.1	PRNP
1062.1	CENPE
6700.1	SPRR2A
26577.1	PCOLCE2
54905.1	CYP2W1
5694.1	PSMB6
3304.1	HSPA1A
9869.1	SETDB1
9057.1	SLC7A6
56474.1	CTPS2
6664.1	SOX11
5920.1	RARRES3
56896.1	DPYSL5
6850.1	SYK
5425.1	POLD2
492.1	ATP2B3
92399.1	MRRF
4224.1	MEP1A
5294.1	PIK3CG
5100.1	PCDH8
2847.1	MCHR1
5142.1	PDE4B
2741.1	GLRA1
7626.1	ZNF75D
8420.1	RNU17D
221395.1	GPR116
5940.1	RBMY1F
51079.1	NDUFA13
23284.1	LPHN3
1877.1	E4F1
158067.1	AK8
4619.1	MYH1
3842.1	TNPO1
3558.1	IL2
6580.1	SLC22A1
84303.1	CHCHD6
22827.1	PUF60
83756.1	TAS1R3
27243.1	CHMP2A
11313.1	LYPLA2
26519.1	TIMM10
5834.1	PYGB
5321.1	PLA2G4A
1339.1	COX6A2
54819.1	ZCCHC10
5592.1	PRKG1
63971.1	KIF13A
7066.1	THPO
57684.1	ZBTB26
1636.1	ACE
6560.1	SLC12A4
27181.1	SIGLEC8
1464.1	CSPG4
80314.1	EPC1
8243.1	SMC1A
55602.1	CDKN2AIP
121504.1	HIST1H4J
11339.1	OIP5
22866.1	CNKSR2
54836.1	BSPRY
10150.1	MBNL2
22915.1	MMRN1
27306.1	HPGDS
1723.1	DHODH
2078.1	ERG
7546.1	ZIC2
9440.1	MED17
2280.1	FKBP1A
3068.1	HDGF
5610.1	EIF2AK2
2636.1	GBX1
5441.1	POLR2L
51209.1	RAB9B
64582.1	GPR135
79675.1	FASTKD1
10807.1	SDCCAG3
7561.1	ZNF14
6843.1	VAMP1
79683.1	ZDHHC14
245933.1	DEFB119
85359.1	DGCR6L
2961.1	GTF2E2
64344.1	HIF3A
5199.1	CFP
51338.1	MS4A4A
64924.1	SLC30A5
11254.1	SLC6A14
51552.1	RAB14
23250.1	ATP11A
11127.1	KIF3A
64174.1	DPEP2
394.1	ARHGAP5
163050.1	ZNF564
4009.1	LMX1A
5031.1	P2RY6
7059.1	THBS3
23136.1	EPB41L3
121278.1	TPH2
92716.1	PNPLA7
57876.1	MUC3B
4707.1	NDUFB1
8073.1	PTP4A1
6767.1	ST13
6348.1	CCL3
26167.1	PCDHB5
2696.1	GIPR
138162.1	C9orf116
90853.1	SPOCD1
9374.1	PPT2
11005.1	SPINK5
58480.1	RHOU
150696.1	PROM2
10276.1	NET1
51650.1	MRPS33
3452.1	IFNA21
10469.1	TIMM44
3880.1	KRT19
51816.1	CECR1
2739.1	GLO1
1462.1	VCAN
146.1	ADRA1D
5532.1	PPP3CB
7850.1	IL1R2
8542.1	APOL1
6294.1	SAFB
51016.1	FAM158A
10534.1	SSSCA1
11173.1	ADAMTS7
255626.1	HIST1H2BA
9631.1	NUP155
9270.1	ITGB1BP1
10010.1	TANK
51191.1	HERC5
2487.1	FRZB
80381.1	CD276
11325.1	DDX42
51716.1	CES1P1
5685.1	PSMA4
60485.1	SAV1
56925.1	LXN
5001.1	ORC5L
51742.1	ARID4B
4778.1	NFE2
115361.1	GBP4
11164.1	NUDT5
6921.1	TCEB1
285848.1	PNPLA1
56913.1	C1GALT1
3454.1	IFNAR1
9475.1	ROCK2
136051.1	ZNF467
26095.1	DKFZP566K0524
653505.1	PPIAL4A
79689.1	STEAP4
133688.1	UGT3A1
5381.1	PMS2L3
9217.1	VAPB
865.1	CBFB
51148.1	CERCAM
84134.1	TOMM40L
2162.1	F13A1
117.1	ADCYAP1R1
10769.1	PLK2
56097.1	PCDHGC5
54795.1	TRPM4
11315.1	PARK7
10535.1	RNASEH2A
23195.1	MDN1
23619.1	ZIM2
10747.1	MASP2
55490.1	CAMSAP1
26228.1	STAP1
5211.1	PFKL
114904.1	C1QTNF6
122402.1	TDRD9
26470.1	SEZ6L2
7508.1	XPC
3902.1	LAG3
54943.1	DNAJC28
26227.1	PHGDH
116085.1	SLC22A12
23382.1	AHCYL2
410.1	ARSA
147746.1	HIPK4
2566.1	GABRG2
10816.1	SPINT3
54106.1	TLR9
22877.1	MLXIP
9693.1	RAPGEF2
64342.1	HS1BP3
29126.1	CD274
7234.1	TRSP
8208.1	CHAF1B
129787.1	TMEM18
229.1	ALDOB
55032.1	SLC35A5
128178.1	EDARADD
79411.1	GLB1L
8874.1	ARHGEF7
481.1	ATP1B1
4481.1	MSR1
5444.1	PON1
60529.1	ALX4
253190.1	SERHL
10686.1	CLDN16
84650.1	EBPL
10592.1	SMC2
10990.1	LILRB5
4160.1	MC4R
7965.1	AIMP2
6518.1	SLC2A5
7277.1	TUBA4A
1340.1	COX6B1
56603.1	CYP26B1
2631.1	GBAS
63946.1	DMRTC2
2169.1	FABP2
3611.1	ILK
29850.1	TRPM5
4109.1	MAGEA10
11051.1	NUDT21
2638.1	GC
5717.1	PSMD11
55691.1	FRMD4A
55331.1	ACER3
4208.1	MEF2C
27294.1	DHDH
79740.1	ZBBX
55839.1	CENPN
81.1	ACTN4
26224.1	FBXL3
3024.1	HIST1H1A
222658.1	KCTD20
2193.1	FARSA
140886.1	PABPC5
7329.1	UBE2I
10350.1	ABCA9
84498.1	FAM120B
1525.1	CXADR
92979.1	MARCH9
10961.1	ERP29
2628.1	GATM
9605.1	C16orf7
10474.1	TADA3L
10314.1	LANCL1
60676.1	PAPPA2
4047.1	LSS
1727.1	CYB5R3
10728.1	PTGES3
6554.1	SLC10A1
7482.1	WNT2B
7391.1	USF1
83548.1	COG3
8557.1	TCAP
27231.1	ITGB1BP3
1580.1	CYP4B1
10481.1	HOXB13
4060.1	LUM
6775.1	STAT4
3625.1	INHBB
94121.1	SYTL4
27175.1	TUBG2
5925.1	RB1
3163.1	HMOX2
9221.1	NOLC1
10319.1	LAMC3
64182.1	PDE4DIP
1031.1	CDKN2C
3737.1	KCNA2
9545.1	RAB3D
653145.1	ANXA8
164592.1	CCDC116
119467.1	CLRN3
8396.1	PIP4K2B
1733.1	DIO1
6640.1	SNTA1
6487.1	ST3GAL3
50862.1	RNF141
119032.1	C10orf32
292.1	SLC25A5
81608.1	FIP1L1
140704.1	TTLL9
597.1	BCL2A1
10734.1	STAG3
56287.1	GKN1
4113.1	MAGEB2
160518.1	DENND5B
4927.1	NUP88
2260.1	FGFR1
51166.1	AADAT
2824.1	GPM6B
8681.1	PLA2G4B
6484.1	ST3GAL4
684.1	BST2
2762.1	GMDS
1285.1	COL4A3
23564.1	DDAH2
65220.1	NADK
127124.1	ATP6V1G3
1358.1	CPA2
10525.1	HYOU1
5894.1	RAF1
8774.1	NAPG
122042.1	RXFP2
9630.1	GNA14
112464.1	PRKCDBP
91694.1	LONRF1
5110.1	PCMT1
80024.1	SLC24A6
57084.1	SLC17A6
238.1	ALK
5362.1	PLXNA2
57144.1	PAK7
2186.1	BPTF
5194.1	PEX13
11144.1	DMC1
11077.1	HSF2BP
26189.1	OR1A2
23002.1	DAAM1
55681.1	SCYL2
6446.1	SGK1
54069.1	MIS18A
393.1	ARHGAP4
83401.1	ELOVL3
53836.1	GPR87
3290.1	HSD11B1
3213.1	HOXB3
23528.1	ZNF281
56893.1	UBQLN4
5127.1	PCTK1
6716.1	SRD5A2
4653.1	MYOC
10633.1	RASL10A
6197.1	RPS6KA3
2877.1	GPX2
250.1	ALPP
50674.1	NEUROG3
1901.1	S1PR1
139324.1	HDX
91663.1	MYADM
79935.1	CNTD2
1453.1	CSNK1D
2128.1	EVX1
80831.1	APOL5
23624.1	CBLC
2958.1	GTF2A2
56302.1	TRPV5
221955.1	DAGLB
114885.1	OSBPL11
79797.1	ZNF408
6688.1	SPI1
150678.1	MYEOV2
8789.1	FBP2
63928.1	CHP2
56242.1	ZNF253
10626.1	TRIM16L
53916.1	RAB4B
6626.1	SNRPA
89910.1	UBE3B
7068.1	THRB
5819.1	PVRL2
10857.1	PGRMC1
6595.1	SMARCA2
25842.1	ASF1A
8938.1	BAIAP3
3671.1	ISLR
25932.1	CLIC4
143241.1	DYDC1
25769.1	SLC24A2
8863.1	PER3
9570.1	GOSR2
4007.1	PRICKLE3
2835.1	GPR12
9080.1	CLDN9
10917.1	BTNL3
221223.1	CES7
8723.1	SNX4
274.1	BIN1
9352.1	TXNL1
7094.1	TLN1
140832.1	WFDC10A
51386.1	EIF3L
55614.1	KIF16B
8704.1	B4GALT2
1593.1	CYP27A1
5836.1	PYGL
1386.1	ATF2
9789.1	SPCS2
65018.1	PINK1
132948.1	LOC132948
84648.1	LCE3D
84171.1	LOXL4
6777.1	STAT5B
51427.1	ZNF107
7186.1	TRAF2
3950.1	LECT2
54360.1	CYTL1
91624.1	NEXN
10084.1	PQBP1
248.1	ALPI
29943.1	PADI1
9100.1	USP10
152007.1	GLIPR2
608.1	TNFRSF17
11065.1	UBE2C
3386.1	ICAM4
54897.1	CASZ1
22953.1	P2RX2
122876.1	GPHB5
11244.1	ZHX1
1159.1	CKMT1B
24141.1	C20orf103
858.1	CAV2
84698.1	CAPS2
154091.1	SLC2A12
51398.1	C19orf56
79088.1	ZNF426
7087.1	ICAM5
10330.1	CNPY2
1123.1	CHN1
10797.1	MTHFD2
5479.1	PPIB
5286.1	PIK3C2A
80328.1	ULBP2
4734.1	NEDD4
9603.1	NFE2L3
6039.1	RNASE6
6232.1	RPS27
4038.1	LRP4
54102.1	CLIC6
1911.1	PHC1
22999.1	RIMS1
2257.1	FGF12
10942.1	PRSS21
113220.1	KIF12
6015.1	RING1
64852.1	TUT1
286262.1	C9orf75
6860.1	SYT4
2955.1	GTA
27065.1	NSG1
118932.1	ANKRD22
55364.1	IMPACT
25917.1	THUMPD3
28954.1	REM1
11162.1	NUDT6
55287.1	TMEM40
7535.1	ZAP70
527.1	ATP6V0C
11234.1	HPS5
255631.1	COL24A1
3938.1	LCT
10780.1	ZNF234
89832.1	CHRFAM7A
5279.1	PIGC
9928.1	KIF14
6376.1	CX3CL1
23209.1	MLC1
8407.1	TAGLN2
11176.1	BAZ2A
6340.1	SCNN1G
10097.1	ACTR2
91754.1	NEK9
219928.1	MRGPRF
3142.1	HLX
79930.1	DOK3
5973.1	RENBP
51122.1	COMMD2
9135.1	RABEP1
9531.1	BAG3
1154.1	CISH
56053.1	ZKSCAN4
80745.1	THUMPD2
64805.1	P2RY12
55191.1	NADSYN1
5431.1	POLR2B
4146.1	MATN1
725.1	C4BPB
2035.1	EPB41
53637.1	S1PR5
4783.1	NFIL3
286.1	ANK1
165829.1	GPR156
23369.1	PUM2
5445.1	PON2
5737.1	PTGFR
123920.1	CMTM3
5438.1	POLR2I
5605.1	MAP2K2
22901.1	ARSG
10146.1	G3BP1
7319.1	UBE2A
54529.1	ASNSD1
147339.1	C18orf25
4154.1	MBNL1
836.1	CASP3
7571.1	ZNF23
842.1	CASP9
4496.1	MT1H
4621.1	MYH3
634.1	CEACAM1
6318.1	SERPINB4
7048.1	TGFBR2
9211.1	LGI1
112858.1	TP53RK
10155.1	TRIM28
27252.1	KLHL20
2070.1	EYA4
51458.1	RHCG
4319.1	MMP10
1013.1	CDH15
8078.1	USP5
221.1	ALDH3B1
254173.1	TTLL10
6934.1	TCF7L2
2323.1	FLT3LG
23099.1	ZBTB43
9533.1	POLR1C
10768.1	AHCYL1
1770.1	DNAH9
11143.1	MYST2
1054.1	CEBPG
10038.1	PARP2
5744.1	PTHLH
7392.1	USF2
93297.1	MUC7
2492.1	FSHR
1181.1	CLCN2
27095.1	TRAPPC3
2648.1	KAT2A
10291.1	SF3A1
115196.1	ZNF554
4702.1	NDUFA8
11193.1	WBP4
5161.1	PDHA2
23184.1	MESD
1585.1	CYP11B2
64422.1	ATG3
910.1	CD1B
265.1	AMELX
54802.1	TRIT1
6169.1	RPL38
8851.1	CDK5R1
7761.1	ZNF214
284306.1	ZNF547
25973.1	PARS2
51311.1	TLR8
80714.1	PBX4
10589.1	DRAP1
8204.1	NRIP1
5340.1	PLG
81794.1	ADAMTS10
6217.1	RPS16
10245.1	TIMM17B
83743.1	GRWD1
7408.1	VASP
25816.1	TNFAIP8
55356.1	SLC22A15
9741.1	LAPTM4A
54472.1	TOLLIP
10298.1	PAK4
55974.1	RAG1AP1
56649.1	TMPRSS4
3688.1	ITGB1
10203.1	CALCRL
786.1	CACNG1
26575.1	RGS17
2517.1	FUCA1
26234.1	FBXL5
5706.1	PSMC6
10539.1	GLRX3
51012.1	SLMO2
6904.1	TBCD
147807.1	ZNF524
64097.1	EPB41L4A
65122.1	PRAMEF2
3458.1	IFNG
55634.1	ZNF673
51094.1	ADIPOR1
11276.1	AP1GBP1
5995.1	RGR
6327.1	SCN2B
27303.1	RBMS3
9513.1	FXR2
22903.1	BTBD3
11086.1	ADAM29
3554.1	IL1R1
55611.1	OTUB1
113622.1	ADPRHL1
4627.1	MYH9
5429.1	POLH
4482.1	MSRA
9136.1	RRP9
56157.1	TEX13A
6599.1	SMARCC1
9342.1	SNAP29
3963.1	LGALS7
202374.1	STK32A
3658.1	IREB2
205564.1	SENP5
10505.1	SEMA4F
64579.1	NDST4
54459.1	TNRC6C
3299.1	HSF4
102.1	ADAM10
10039.1	PARP3
124817.1	CNTD1
6811.1	STX5
1669.1	DEFA4
8780.1	RIOK3
3298.1	HSF2
11139.1	KALRN
10841.1	FTCD
1292.1	COL6A2
6779.1	STATH
89941.1	RHOT2
11321.1	GPN1
9873.1	FCHSD2
4897.1	NRCAM
23632.1	CA14
222967.1	RSPH10B
5165.1	PDK3
3600.1	IL15
653.1	BMP5
129804.1	FBLN7
9786.1	KIAA0586
1748.1	DLX4
4620.1	MYH2
9170.1	LPAR2
142685.1	ASB15
27334.1	P2RY10
80834.1	TAS1R2
148170.1	CDC42EP5
7384.1	UQCRC1
27301.1	APEX2
124359.1	CDYL2
25830.1	SULT4A1
91703.1	ACY3
57584.1	ARHGAP21
30818.1	KCNIP3
2249.1	FGF4
526.1	ATP6V1B2
308.1	ANXA5
6911.1	TBX6
57130.1	ATP13A1
3683.1	ITGAL
5158.1	PDE6B
92106.1	OXNAD1
89765.1	RSPH1
774.1	CACNA1B
57062.1	DDX24
2874.1	GPS2
10575.1	CCT4
8436.1	SDPR
29111.1	PSORS1C1
23551.1	RASD2
4606.1	MYBPC2
313.1	AOAH
157739.1	TDH
51506.1	UFC1
84432.1	PROK1
155382.1	VPS37D
5442.1	POLRMT
9626.1	GUCA1C
6086.1	RNY4
894.1	CCND2
143888.1	KDELC2
57038.1	RARS2
5284.1	PIGR
26585.1	GREM1
5825.1	ABCD3
4690.1	NCK1
2491.1	CENPI
55181.1	SMG8
79811.1	SLTM
23517.1	SKIV2L2
2688.1	GH1
3291.1	HSD11B2
90864.1	SPSB3
1508.1	CTSB
84292.1	MORG1
28316.1	CDH20
7473.1	WNT3
2974.1	GUCY1B2
50488.1	MINK1
4719.1	NDUFS1
1777.1	DNASE2
10449.1	ACAA2
89832.1	CHRNA7
51538.1	ZCCHC17
26548.1	ITGB1BP2
56729.1	RETN
1164.1	CKS2
7067.1	THRA
56751.1	BARHL1
80854.1	SETD7
4824.1	NKX3-1
7158.1	TP53BP1
8492.1	PRSS12
64118.1	DUS1L
129868.1	TRIM43
211.1	ALAS1
115827.1	RAB3C
5289.1	PIK3C3
54512.1	EXOSC4
5896.1	RAG1
1407.1	CRY1
4705.1	NDUFA10
1431.1	CS
657.1	BMPR1A
3785.1	KCNQ2
123887.1	ZG16
64386.1	MMP25
79922.1	MRM1
1653.1	DDX1
140578.1	CHODL
56928.1	SPPL2B
51188.1	SS18L2
57109.1	REXO4
2521.1	FUS
63979.1	FIGNL1
79095.1	C9orf16
10963.1	STIP1
5311.1	PKD2
55862.1	ECHDC1
27347.1	STK39
9991.1	ROD1
146279.1	TEKT5
29887.1	SNX10
84135.1	UTP15
